S06C001	S07C001	S08C001	S09C001	S14C001	S15C001	S16C001	S17C001	S18C001	S19C001	S20C001	S21C001	S22C001	S23C001	S24C001	S26C001	S28C001	S29C001	S30C001	S31C001	S32C001	S33C001	S34C001	S35C001	S37C001	S47C001	S49C001	S51C001	S52C001	S53C001	S54C001	S55C001	S56C001	S57C001	S58C001	S60C001	S61C001	S63C001	S64C001	S66C001	S67C001	S68C001	S69C001	S70C001
scaffold10|size39744	5.65906269263352	4.43953662708272	6.54479007161556	3.46230856784332	3.78810038428872	2.73247273341516	9.32024986533779	5.17553967858138	7.02589109684266	4.30969387544866	1.89313380410716	2.26965523440541	4.48176026263006	4.64967655471517	4.38303267863386	5.59470436380878	5.33760893827318	7.29024558993728	5.46924206182804	4.17659406339711	4.2074149502312	5.00145705476819	1.89586866612521	1.83430126491591	2.12563042596961	2.85299648726176	1.10796295312274	1.8264992984262	2.3378615203898	4.18787970935739	2.68274351613383	3.17901763973004	2.19266085213066	2.23224412233278	7.31181224227508	8.67967114424712	7.16353683696543	7.49899821428354	6.50167215062351	8.25854283652265	11.9808783025844	11.946759319844	9.11052327612514	18.5339221669517
scaffold110|size14969	11.3004574661213	7.5764595492449	10.6236196499495	6.13269933097393	8.16427395327686	5.80725933234586	12.9411186914377	11.2892119846873	14.3197428218378	6.30332429534241	4.34738951336423	4.07057069746854	8.14154544493539	10.1634639260873	12.4240722906663	11.9303243035371	9.90515431987947	11.5914821084838	9.069024805458	7.96712085671249	7.08684965990654	8.65888454427958	4.35575765594246	4.58738105855705	5.10458456124224	5.94326804440135	2.52526551107796	2.58637873177799	3.63467575777927	5.42975462323008	4.08430712394661	7.0875109481923	3.79540563055241	4.61638967903692	6.17957807534779	7.11960932155386	9.07567181029288	7.68025427997074	7.29370091227013	6.73248784844391	9.16720406751488	10.8986838171326	8.41257445036899	11.3220061825966
scaffold111|size14875	0.144969234405732	0.0651795636841166	0.132577643981012	0.0940958704769504	0.518976271088832	0.0663501074332213	0.358010753588583	0.589674320284925	0.208348061195324	0	0.0931823036047581	0.450893796720106	0.601688705422731	0.834617744709418	0.481331124162559	0.589836739765513	0.916400239933791	0.274904333013055	0.126512624500957	0	0.106276451506412	0.157947563317963	0	0.0987177323307466	0	0.190849972927816	0	0.0899162528282214	0	0	0	0	0	0	0	0	0	0	0	0.214269503764079	0.177557913661871	0.133184104884625	0	0.255147038370118
scaffold112|size14848	0.219495491691315	0	0.135018622806456	0.0163784322838245	0.135229593888383	0.294247718828681	0.305685437739154	0.0802419269086492	0.133310993443802	0.284029231492725	0.107495953158857	0.197442083495531	0.0962337504109294	0	0	0.190203924516823	0.199674069714063	0.134528309846843	0.101952788165236	0.0718309355910518	0.199653144485544	0.125261070736336	0	0	0	0	0	0.0649104145341122	0.0667499772028536	0.0376804095575861	0	0.0235264977169845	0	0	0	0	0	0	0	0.145806206370039	0	0.145493267589962	0	0
scaffold113|size14713	0	0	0	0	0.0904151725115573	0	0.0238764204191947	0	0.0599638132228947	0.149332458827863	0	0	0	0	0	0.10702200912715	0.147965898651982	0.0452542274316573	0.114163687962906	0	0	0	0	0.0306067687746951	0	0.0925645033801648	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0746867576376576	0	0	0.103630198654519	0
scaffold114|size14627	0	0	0	0	0	0	0.238079609736299	0	0	0	0	0	0	0	0	0	0.0602197762484558	0	0	0.0516784948242965	0	0	0	0	0	0.67274343040432	0.602889288103269	1.02826051417155	1.34858247964278	10.0669275065671	1.45248968779934	2.38176630414232	5.55752977177608	13.6106745651665	23.1764729031466	28.030232708836	11.6327423068776	9.93049018756824	26.2805093032891	33.1536867910372	51.7226662681535	53.83916305834	33.6565342016159	40.0100235383808
scaffold115|size14509	0.121296939330183	0.21118023244282	0.172224162710907	0.184744692451294	0.313452987344024	0.200259829877068	0.474066459669614	0.060525718387777	0.283375832829898	0.1505908193173	0	0	0.0892833435733123	0.377844653529732	0.249568746729445	0.209118237916522	0.624370437855784	0.634504439900656	0.0921863117693542	0.100629169684091	0.134129623538342	0.159935210373536	0.0764379937056631	0	0	0	0.0228691829527887	0	0	0	0	0	0	0	0.151958568557721	0	0	0	0.106083502506669	0.0994752935962663	0	0	0	0
scaffold116|size14483	0.0187522673745808	0.0218854494747436	0.0899315943766439	0.0328361261930385	0.0447773759695325	0.0138054302842723	0.199141945289222	0	0.047249010625084	0.040032989700523	0.131956061042299	0.27166627814611	0.060171166421437	0.0402256071562876	0.0687629580297299	0.0851067947790096	0.472703316212039	0.172555800241323	0.0536929101103925	0.208054309345525	0.0309236021571053	0.271037769771883	0	0	0.0210533382617319	0	0	0	0	0.0689280923288081	0	0	0.0670716150545947	0	0.108023662398474	0	0	0	0	0.0369927253815985	0	0	0	0
scaffold117|size14473	0.299868281103375	0.133550541081884	0.163342855024536	0.303570634289649	0.600603754349236	0	0.262071064213093	0.19267376797688	0.0797145290547579	0.0202411706094967	0.0696512887883156	0.214551428328614	0.104151768549502	0.298680233252145	0.239500516683782	0.986657498263876	0.452990478940001	0.468029146571461	0.0394020064414978	0.417588554276951	0.51814402722242	0.564868683349484	0.154257924495892	0.126824627618657	0.0430322755244729	0.189524271973386	0	0.130013467557331	0.161212133153689	0.164227899109035	0	0.243681543621595	0.0434111560843231	0.119549004027608	0.128433624305588	0.184927203902428	0.21047590901921	0.279260807897151	0.255583811409766	0.392091633038265	0.133241120467359	0.17543713239511	0.387114509463284	0.360824240366996
scaffold118|size14407	0.0919938051866414	0.0970627936407683	0.0416604463999169	0	0.0813707134881996	0.181303185566663	0.134286205456177	0.315108437341829	0.127577969035372	0	0	0	0	0	0.160734024327526	0	0.298737817139977	0.171988863951095	0	0.0754671588473197	0.0249804086454266	0	0	0	0	0.169089845170638	0	0	0	0.0967038049057061	0	0	0	0	0.087089844873185	0.0688053241114747	0	0	0	0.060335421578349	0.197558054741944	0.147104239972663	0.34731135170427	0
scaffold119|size14406	0.297115370884646	0.693292163588615	0.743137911388776	0.15605500242321	1.31125598715175	0.396591335852905	1.05315965912983	0.900830650776206	0.114239280165048	0.523634208139288	0.321205723907769	0.0712919178267475	0.986413816527789	0.949545589273718	0.877890178483553	1.92208225448074	1.75004906821169	1.74849895697739	0.900744572202981	0.335432877508857	0.469109123536009	0.388318350229201	0.313976040675449	0.310551531615472	0.124293183780291	1.53478549274511	0	0.149732989049263	0.546561708839063	0.433547412460519	0.443064575037245	0.230825446475806	0	0	0.111826822062438	0	0.590055403236652	0.159364151628584	0.586971361685565	0.845513525905708	0.115560845631253	0.344688448675031	0.0655191436982318	0.274819830519863
scaffold11|size39219	0.638756151679788	0.238655958022809	0.35604896755233	0.196908057310246	0.460029609367067	0.146869889581762	1.26115263224319	0.296849503845638	0.390929893360859	0.163242005830814	0.12423327968742	0.245150477176612	0.347317723298232	0.23143661894402	0.556677000459322	0.680810999165644	0.958723635914182	0.893430333485942	0.777257685087573	0.282155165008518	0.268497289588646	0.546322940374037	0.107382854855839	0.44056407417511	0.130680929974391	0.577291971623987	0.070937317127215	0.157310645929347	0.161453662019566	0.234961208644506	0	0.172486396982084	0.0945295545871791	0.078643716551488	0.0788615131909061	0.42462774459225	0.174520262864141	0.337207515391545	0.214799953176945	0.742426439419254	0.332737834234238	0.305956368179943	0.229712805925079	0.131365765746485
scaffold120|size14250	2.78945817376722	2.03242663323156	2.73231973316168	1.10851538640828	2.68797927262273	0.599458971241043	3.40146694311892	2.6408997743678	1.74266717998994	1.59923541808695	1.36471700736612	1.55987632236484	3.05169048154081	2.0278132234981	2.26081999335973	3.65621937369515	5.01363403633305	3.23189101637859	4.07826049872	2.43114052316599	2.20752926252632	3.17044019451069	1.33883281962061	1.37568355673018	0.896877239489343	2.20488729392104	0.450024318946452	1.08214999017824	1.3818457970635	1.82168991682938	1.33094732806135	1.37701473778045	2.18638861105526	0.924726470781309	1.57256883537126	1.97173563720329	0.919386993397425	1.59477792040906	1.68773707235278	2.73541641627859	1.31317830017265	1.68986049902299	0.713315140493073	1.62346985066459
scaffold121|size14236	0.137358909551812	0	0.144551531638165	0.0808573304348884	0	0	0.114262637561054	0.190470300231601	0.0194658772331765	0.0694512370069159	0.15932438753336	0	0.513435252370742	0.0883948392694683	0	0.0328255860803764	0.287486557780282	0.311376490843356	0.0502545422701959	0.0543101549130947	0.145690402756666	0.231377719304846	0	0.0866449891453132	0	0.0211094046756161	0	0	0	0	0	0	0	0	0	0.0557054399816811	0	0.147330535400378	0	0.0172811769791561	0	0	0	0.172529800555257
scaffold122|size14233	0	0	0	0	0	0.124040145578604	0.0482901640499957	0	0	0	0	0	0	0	0	0	0	0.0371679898785424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0679869565706022	0	0	0	0
scaffold123|size14196	0.149990029088945	0.219338849021401	0.163078688007258	0.0696647164251142	0	0	0.222893038158902	0	0.106368038357788	0	0	0	0.0829562765378972	0.132555474998294	0.238043894109397	0.28958367673301	0.116529337314762	0	0.119416950503016	0	0.166757855447512	0.264477092211912	0	0	0.067635914387946	0.143227772009404	0.253511636756527	0	0	0	0.305098461064848	0.21057941559282	0.104524727497307	0	0.0676521733608272	0	0	0	0.111099579122574	0.0797174023095396	0.0505534834681619	0.0995271337130723	0	0.0840363122247292
scaffold124|size14122	0	0.068655007067075	0.0722809650118456	0	0.16867510404912	0	0.138077822145502	0.0883672601107005	0.184216066138071	0	0	0	0	0.0631184553689354	0.0270443622944651	0.419147232467758	0.323275855311484	0.283103879624846	0.154917492342142	0.0958100049107724	0.0566323226730021	0.142778259335537	0.0692935626520655	0	0	0.0642921936568175	0	0	0.0458129475787135	0.0952892160884015	0.171104749531272	0	0.0249270959443915	0	0.066909792356525	0.0331471210720434	0.0631010844743199	0.229603679733174	0	0.1467208337584	0.0563496392294679	0.0449493984059346	0	0.179719967572686
scaffold125|size14108	0.477032719748116	0.304408252079495	0.347871746258161	0.0448175576006938	0.265492289011432	0.0853358668484665	0.667256513353976	0.488868308878099	0.957671532996756	0.377228054805853	0.0456507170095882	0.109709361184242	0.436845823579818	0.377021802303545	0.567467171905296	0.782000464084668	1.05835141745279	0.652323831844937	1.05316144007711	0.303373216888433	0.631321167350241	0.833905021548094	0.514308800609185	0.0489197863734996	0.0206932499623118	0.789493950623953	0.0212577449874519	0	0.145380916230239	0.27293238033486	0.101256648910908	0.0309506519440908	0.25299262792839	0.416360558344994	0.16652549957501	0.448906077775068	0.185907351345715	0.918522496241362	0.489822078537982	0.723094356231054	0.375460306052878	0.265972618683263	0.0639010276190779	0.39005601693451
scaffold126|size13868	0.323133830283378	0.203463187919135	0.465771366730171	0.409559173220985	0.450544528105013	0.0892667607976586	1.06483029475311	0.570280092018782	0.195746174690699	0.386396899695693	0	0.110564929120932	0.3968516289367	0.0945213299682836	0.533363704999148	0.873915107698995	0.664073917611936	0.849959521370789	0.716625890604719	0.634420203712438	0.254130592145447	0.312512081189904	0	0.0769437858175965	0	0.0650086858152736	0.120091276257994	0	0	0.0719848255839434	0	0.0828331492470288	0	0.547878463602316	0	0	0	0.14469997343559	0.0411062381253209	0.459262383951359	0.278811762134679	0.105203316885388	0.171024866032555	0
scaffold127|size13644	1.47060992743782	1.00486477460813	1.65187624426649	0.351721591492558	1.49691667173473	0.371035847259598	3.40365798221468	1.13256151541777	1.28287641807447	0.74522297664	0.638269212594372	1.11991389562084	0.985688374800595	1.61530958159308	1.72592643229331	1.6231453779647	2.02676602678289	1.54733474172149	2.12513891087729	1.2132728135942	0.98299641244628	0.659066219494861	0.634333934860163	0.265114583299686	0.355189838007453	0.887104965526427	0.156670735487808	0.022585055076472	0.268365392562787	0.405230591109449	0.0556915674427495	0.721303118331975	0.332465716842547	0.191597477315661	0.29328833584674	0.485968223145182	0.440043704659637	0.722498406567793	0.372780247067108	0.726849264718937	0.747832470402038	0.372193142356264	0.863841902639361	0.405892547560989
scaffold128|size13629	0	0	0.252547877965342	0	0	0.0458842844195591	0.142698935375173	0	0.0560190392625457	0.0949346644303571	0	0	0	0	0	0.152057838403737	0.102461310740012	0.131168517421641	0.165466271162489	0.159297021844384	0	0.0369857395688689	0	0.0937362134804663	0.205637064824685	0.118223185245545	0	0	0	0	0	0.124210538616257	0	0	0	0	0	0	0.255609949924648	0.0653841370647042	0.128955019620053	0	0	0
scaffold129|size13546	1.7082083515792	0.403293877374759	2.25701738897825	1.57504819487228	2.57817554928543	2.3984039968868	4.43648983913143	1.55474805139168	3.24938999206445	1.612514309768	0.793272748895791	1.53558257152887	1.75496630230054	1.9362238173167	1.38651896079618	3.35602049922497	2.92852396884194	2.78959651628523	4.06096697679701	2.42779313904815	2.64520805223026	3.66969485941425	1.01510645388956	1.10426464793816	1.47893082665829	1.49203678869653	0.504973397902412	0.7884515654992	0.883070321958948	1.39590418456269	0.343298181505678	1.40047550397995	1.79738213432661	0.684004257837745	1.26016257488152	1.62659928154295	0.59112518282177	0.718518982538965	2.91824781216209	3.29892426657287	1.34033960254194	2.41899606290834	1.81298831461733	2.49355483156335
scaffold12|size37975	87.2852643908757	78.7336955414575	95.4301182499834	63.4316129414747	66.607299497453	54.568792100317	87.9421266798815	99.2069895891645	111.596478459417	96.1540624307628	69.9518442763408	47.3785342876029	105.753296232742	95.5530893899303	88.9111116653011	94.5723467644701	90.7409108287203	82.4269652048094	97.3638562732096	68.9465572998073	57.503302165144	75.1232920603148	68.9923550359919	63.1346603418808	62.4027613621865	96.253552030147	47.3001281078671	61.5896981329958	60.9069122157739	60.9876028534909	71.2561604208834	76.5059412353526	52.9018962564664	65.6364566490793	79.0627286389688	84.3325431301091	78.8222666628256	102.044809074941	109.443765454129	99.3621366842776	92.3406039934225	94.8387265137892	90.0084145004775	116.358503059338
scaffold130|size13417	2.61528733841233	2.95396144219182	3.78538614881249	2.65475022594642	3.41877194778907	3.18623677862589	3.73085020011027	3.61745940804004	2.96871254691662	2.58326761293391	1.74684856049967	1.82598783544729	3.72683196180519	3.33087014268306	3.34522684375433	4.30369302234076	4.62650217153803	3.59025825319819	3.63749988961798	3.01401178287821	2.35511539224411	2.60292015039314	1.8152614589868	2.21225233949418	1.196260923602	2.91078223426985	0.584020017468294	1.46208013406054	2.21197350605283	1.39787848923423	1.76697467996518	1.16309633116203	1.50878764185808	1.01858321719677	2.31557787483674	1.40294205721273	1.42113000210547	1.71280273169878	2.26224921870495	2.962291378111	2.28291024573059	1.88329406095816	2.00087995669764	2.36846528462275
scaffold131|size13396	4.35280511171139	1.95275434077786	3.38228802337897	0.76164856058994	1.81912795218695	1.45413967702297	7.93421404738689	4.4086337865606	5.10998535542184	4.18417351748619	1.33936422359137	0.778188225927792	1.54898069994906	1.57563033605141	4.1433387261887	7.21692771702282	5.1418748020463	5.67911302847779	3.97756869675025	4.77494259964764	2.29054860049553	4.26116460089536	1.1119673017885	1.56715444044311	0.697863497967574	4.40165587428483	0	1.76194508565304	0.605238770101558	1.99405541880424	0.285881827470284	3.42204546363809	0.188935687386716	2.24252406826968	1.71483392399746	2.19897633233449	2.50184503565184	5.43124953347385	3.87246784408013	3.83620227176853	3.24022533959422	4.11947647963716	2.46606505255938	5.1590727965433
scaffold132|size13386	0.525080353162339	0.645832854280168	0.902556264870181	0.41017639316538	0.672667125688702	0.499588394322404	0.82647603931081	0.5505317919685	0.731327874039259	0.380705021357965	0.0502048459900041	0.213603309655659	0.953660298130492	0.261132885900723	1.56019466046419	1.00682417109599	1.53031353318175	1.34026621210596	0.14755650825543	0.0747770244863425	0.123475329869178	0.120546172374874	0	0.125422135083423	0	0.541184308887384	0	0	0.0524452233852392	0	0	0.0547012906036943	0.156454420540965	0	0.0968183552028383	0.0987378160739096	0	0	0	0.308350682776078	0.0335534166170618	0.221424742679584	0	0.212755575338691
scaffold133|size13338	0.932989355964087	0.627188623016781	2.99047060008054	0.668124991661791	1.62818979017683	1.78547100114891	3.29699819162043	2.15114299901574	2.11156526372658	1.45188530367456	1.08748747764125	0.76819650356557	1.0818792125673	1.39990466064228	1.35630989818236	2.13691868206806	2.10172007157265	1.9657772742875	2.38689106592095	2.32539483623942	1.04512263814194	2.3164300876114	0.279879987150509	0.997079564976445	1.10412129248601	0.602095017455106	0.0798933338266547	0.313122103639538	0.306515414883819	1.02973864857744	0.345233604881135	1.70990098036201	1.78131296483934	1.12895786207718	0.597324065780911	1.4385021962261	1.01162856532684	0.684249021927848	0.881861226294014	1.10217072790022	1.13906528943913	0.887351161800182	0.209574426961106	1.50780185038509
scaffold134|size13199	0	0.428964322728861	0	0.229693976800729	0.0661410123314583	0.129567370217377	0.41349962319148	0	0.212094813930388	0.337085017435946	0	0.212611161785786	0.911258765185952	0.136830150176376	0.339168740710675	0.881779270884651	4.04723085074515	16.9046512857085	1.83896979114433	1.46102835650777	1.50370623142351	10.0737767274589	1.10000649578967	3.30124268037315	4.51067299675488	7.63015235138314	1.65820368943262	1.22991364088404	2.0122889306425	2.47152298180223	0.748399477267624	1.61237494085574	2.23017191138354	1.72171960365683	1.53270368778863	2.12540162259373	1.73428846217969	2.09540903222844	0.835481426430045	0.821768372322698	0.373576963327549	0.470067252160961	0.0687602196055592	0.0983591472363402
scaffold135|size13157	3.4146284867995	3.25655359025502	3.95732364498477	1.45978307264153	3.9024542372859	3.31968829563853	3.72795901352827	2.86614380440629	2.63579209311018	2.88666160989246	2.90616352648307	2.6335067935319	4.73374175705701	3.2554405016372	2.65036030626978	4.26031020246359	4.97401772964576	5.37488418762029	5.2720977432462	2.72334911739805	1.79075613945569	2.26242403768361	1.35143761575608	2.20872203785277	0.925526885340274	2.5882748620312	1.67319672672625	1.56322917130212	1.23717421200921	1.93661552894963	1.09037595865668	1.06558345852519	1.31067462509375	1.27551901957065	1.06195402941809	2.18450738983468	2.04052326674099	2.02109896934801	2.22463185207513	2.75739057065333	1.86123150739507	2.49713052583581	1.43753730545546	1.84545423356129
scaffold136|size13150	0.162333858153185	0.0935800477433189	0	0	0	0.0747303208679617	0.172094651873559	0.0714671823539239	0.0722519226398262	0	0	0	0	0.122276913529039	0.0522045615572853	0.11433484283213	0.22926915508076	0.156985773331646	0	0	0.0413564965274473	0.0597025098038963	0	0	0	0.182821891992135	0	0	0	0	0	0	0	0	0	0	0.147065089433747	0.075007124723256	0.0650260049796901	0	0	0	0.152296269641531	0
scaffold137|size13031	0.810327968417602	0.617640617685144	1.21478157675628	0.340066523915084	0.400048239579136	0.237990928542555	2.32759635205068	1.61776985936922	1.08195802651246	0.458987946989584	0.077358844496454	0.155778836532928	1.01880213195651	0.680005785821584	0.841045780761321	1.58905927817449	3.04014091405164	2.13621182355713	1.80021780753991	1.53548846462704	1.38234199011215	1.49352090299087	0.414413464399986	0.542025197690086	0.330078642588152	1.32578684930945	0	0.35521554488421	0.806525087144049	0.912567367535884	0.381356502192866	1.13929561195042	0.140541595075494	0.206383507844751	0.486581308064067	1.17571613121135	0.795874800476852	1.48078098519147	1.37558600278918	1.00689058593719	1.10071222331709	0.45452106933709	0.478704979852947	0.471209853561631
scaffold138|size13027	4.06372496416747	2.00854472922274	5.3251164124894	3.23992080980062	2.21562024100127	1.6618761593375	6.00671031488623	3.36701950215042	4.96386148436608	3.78593927562418	1.23597204953418	1.39577759933339	3.81309305189647	4.65059268009097	3.61942575313076	8.63528343200505	6.74539108187924	4.07605890990979	4.64897278007155	5.01273523702171	4.90833996929542	6.59881714315027	1.69099224647188	2.92851112716265	2.54134014056227	5.08243457823644	0.275281285923393	3.09826959301972	2.61527507210689	2.8014202963519	0.96476656497766	1.27165866507875	1.37266812116882	1.33540813239451	3.872838613252	3.07716229466423	1.23371789660457	5.35838307530363	6.25281547788804	2.68796434963124	3.78397001022874	2.86785937178754	2.00411856807443	2.79445906274997
scaffold139|size12725	0.394844647162436	0.393171395844035	0.293270611909821	0.132077966126384	0.277359133043958	0.644889129776243	0.386492167448846	0.343441753017892	0.3999913483218	0.269545120782515	0.572688108404965	0.381571372677572	0.647821698398737	0.388239035945735	0.887104852794397	0.592896350778651	0.949112825217285	0.878282009703136	0.786291774752383	0.356417136563451	0.30000227851961	0.37951317684968	0	0.243102921189613	0.0249815815812206	0.698932838828309	0	0	0	0.327596462147532	0.506371452077144	0.267125053165337	0.0329162887758171	0.0290662940640081	0.282819784254228	0.06145449431797	0.366035843060629	0.349250707064508	0.645596611645989	0.146072986791688	0.35641638879528	0.185858569479268	0.237738346712188	0.193016443277379
