	S06C001	S07C001	S08C001	S09C001	S14C001	S15C001	S16C001	S17C001	S18C001	S19C001	S20C001	S21C001	S22C001	S23C001	S24C001	S26C001	S28C001	S29C001	S30C001	S31C001	S32C001	S33C001	S34C001	S35C001	S37C001	S47C001	S49C001	S51C001	S52C001	S53C001	S54C001	S55C001	S56C001	S57C001	S58C001	S60C001	S61C001	S63C001	S64C001	S66C001	S67C001	S68C001	S69C001	S70C001
scaffold119|size14406	29.9632097737054	8.966194641121755	38.9816048868527	14.17798139664029	3.3452728029987506	17.900458142440648	18.75419963903929	26.7812022768291	8.78862973760933	30.12661391087047	28.2404553658198	3.205817020685825	32.05539358600583	17.010689990281826	42.66500069415521	56.69471053727614	49.78439539080939	49.352769679300295	7.991184228793558	20.333680410939888	55.429126752741915	44.71143967791198	12.852492017215049	20.94814660558101	2.668193808135499	11.36248785228377	3.2768290989865334	9.567194224628627	10.820422046369568	37.309246147438564	38.09239205886436	5.278425655976676	27.97695404692489	8.854713313896987	39.647091489657086	63.302859919477996	35.35860058309038	49.66007219214216	12.879147577398307	34.881368874080245	17.82791892267111	16.951200888518674	0.0	26.788976815215882
scaffold11|size39219	16.78773043677809	3.467477498151406	20.133047757464496	9.928402050026772	1.1581886330605065	11.254290012493945	10.366480532395013	13.807363777760779	3.268390321017874	16.45082740508427	15.50080318213111	1.3300696091180295	13.593309365358627	8.923353476631224	16.987812029883475	30.520028557586883	17.34034524082715	15.527167954307862	1.9752160942400367	8.880644585532522	20.270379152961574	21.634335398658813	6.110711644866009	10.927790101736404	1.110813636247737	4.202682373339453	0.8276090670338356	3.8897218185063362	5.568041000535454	19.769932940666514	18.671230780999007	1.7460669573421046	11.240164206124582	3.3271118590479105	17.222621688467324	32.483923608455086	19.408832453657666	21.191182845049592	5.879854152324128	14.885412682628317	8.310767740125959	6.580534944797165	0.0	12.103062291236391
scaffold120|size14250	33.2000701754386	11.419508771929825	40.75656140350877	16.228421052631578	4.901684210526316	23.98477192982456	21.516701754385966	39.7240701754386	9.909964912280701	46.29221052631579	32.54645614035088	4.159368421052632	31.066736842105264	14.057754385964913	40.629333333333335	59.177684210526316	44.999859649122804	44.34757894736842	7.154947368421053	25.567508771929823	43.89298245614035	44.037052631578945	14.743578947368421	27.59319298245614	3.664701754385965	10.256491228070175	2.8468771929824563	9.178456140350876	8.425614035087719	37.24975438596491	33.41950877192983	4.173263157894737	22.06421052631579	7.484982456140351	36.94028070175439	62.87705263157895	35.54814035087719	36.28364912280702	8.849263157894736	25.467929824561402	16.98322807017544	12.563298245614035	0.0	24.439929824561403
scaffold121|size14236	14.383113234054509	3.7509834223096377	17.55921607193032	8.627001966844619	1.4539898847991009	12.273040179825793	8.343003652711436	16.12608878898567	2.9801910649058723	18.736372576566453	13.32087665074459	0.9504074178139927	11.705184040460804	4.974431019949424	14.017209890418657	24.511098623208767	11.565819050295026	13.411351503231245	2.5960944085417252	10.854874964877775	17.708696262995222	22.347007586400675	6.076566451250351	6.830851362742344	1.079727451531329	3.110283787580781	0.2536527114357966	1.5739674065748805	5.821508850800787	18.43734194998595	17.45672941837595	0.5536667603259342	12.389084012363023	3.418516437201461	15.711576285473448	31.635009834223098	16.370258499578533	14.94485810620961	3.4246277044113516	12.281680247260466	6.782171958415285	4.52275920202304	0.0	13.624894633323967
scaffold122|size14233	10.100822033302888	3.349188505585611	11.05817466451205	5.289327618913792	1.1712218084732664	7.1024379962060005	3.8025012295369915	8.538747980046372	2.0046371109393664	9.963324668025013	6.748050305627767	0.10819925525187944	9.511065832923487	3.5096606477903465	14.380734911824632	17.890746855898264	17.272043841776153	16.92102859551746	0.578866015597555	4.925946743483454	14.051570294386286	11.203962622075458	2.0156678142345252	9.98180285252582	0.1820417339984543	0.8704419307243729	0.17044895665003865	1.1174734771306118	2.0984332185765475	8.641185976252372	9.664160753179232	0.29298110025995927	10.993395629874236	0.7978641185976252	9.896789151970772	19.31419939577039	6.413264947656854	6.847677931567484	1.5213236843954192	5.994941333520691	3.0711726269936066	1.6990093444811354	0.0	4.460689945900373
scaffold123|size14196	12.272752888137504	4.192096365173288	14.67920540997464	4.23992673992674	1.808960270498732	10.681177796562412	6.412440123978586	12.35524091293322	2.704916877993801	16.289165962242887	12.113553113553113	0.5328965905888983	15.17469709777402	6.463440405748098	22.759861932938858	26.434699915469146	26.934981684981686	24.91969568892646	2.646661031276416	9.482248520710058	23.163778529163146	17.825302902225978	5.992814877430262	10.640814313891237	0.2753592561284869	3.0731896308819384	0.5367004790081713	1.9000422654268807	3.0765004226542687	15.826148210763595	14.775641025641026	0.7960693153000845	12.786489151873766	2.655607213299521	15.005776275007044	27.924767540152157	12.833474218089602	14.061989292758524	2.8156522964215274	10.231473654550578	7.093124823894055	4.788884192730347	0.0	8.569878839109608
scaffold124|size14122	10.446962186659114	4.76207336071378	14.424868998725392	5.1722843789831465	1.5092054949723834	6.8030732190907806	4.6584761365245715	13.469409432091771	1.9223197847330407	14.709460416371618	9.211726384364821	0.402209318793372	10.05438323183685	4.31851012604447	15.165132417504603	17.940164282679508	17.328494547514516	16.377708539866873	2.3731057923806826	12.024288344427134	18.731624415805125	17.742671009771986	3.652173913043478	14.13871972808384	0.3975357598073927	3.070599065288203	0.3887551338337346	1.5875938252372186	1.7273757258178728	15.230562243308313	15.254071661237784	0.7843081716470754	10.13234669310296	2.4337204361988385	20.76504744370486	26.866095453901714	14.699405183401785	14.12767313411698	2.541283104376151	12.458221215125336	9.007435207477695	6.170938960487183	0.0	10.236368786290894
scaffold125|size14108	11.050963992061241	2.762191664303941	13.038701445988092	5.51091579245818	1.3675928551176637	8.734902183158491	4.113481712503544	13.928196767791324	1.5150978168415083	13.475687553161327	9.24177771477176	0.29167848029486815	8.171462999716473	2.81336830167281	9.289126736603345	16.15593989225971	8.394173518571023	10.910476325489084	2.3358378225120497	10.14098383895662	12.165792458179757	14.540402608449106	3.8348454777431247	7.998157074000567	0.6170258009639921	2.1562234193365466	0.42507796994612984	1.5461440317550326	3.363410830734335	14.529415934221719	13.629784519421605	0.2478735469237312	9.804649844060108	2.59944712220017	14.602424156506947	28.03735469237312	13.65728664587468	10.390842075418202	1.5876098667422738	10.04493904167848	5.16685568471789	4.386376523958038	0.0	10.810887439750497
scaffold126|size13868	9.953201615229306	2.2035621574848574	11.838332852610327	3.7885780213441014	0.9762042111335448	7.2955725411018175	4.322468993366022	10.714017882895876	1.7170464378425152	10.396235938852033	7.985361984424575	0.34914912027689643	6.454571675800404	2.4113066051341217	8.142197865589846	13.794058263628497	8.765935967695414	10.712215171618114	2.108595327372368	8.120421113354485	9.499351023940006	13.356864724545717	3.0062013267955003	6.411522930487453	0.3193683299682723	1.67637727141621	0.2362272858379002	0.7297375252379579	1.9559417363715028	10.225194692817999	10.0826362849726	0.286198442457456	8.554874531295068	1.510888376117681	10.563239111623883	19.739616383040094	11.665056244591867	8.757138736659936	1.5807614652437265	7.7491346985866745	3.5843668877992503	2.848716469570234	0.0	6.8989039515431205
scaffold127|size13644	18.486147757255935	6.5365728525359135	23.272647317502198	9.616534740545294	2.1638815596599237	12.895192025798886	10.770961594840223	20.96613896218118	4.6687921430665495	20.40530636177074	15.827030196423337	1.8244649662855468	12.602829082380534	7.642919964819701	17.757549105834066	27.260187628261505	20.74626209322779	19.597625329815305	3.290970389914981	14.584799179126357	21.236734095573144	26.366681325124596	7.135224274406332	15.767003811199062	1.0611257695690413	4.32336558194078	0.5057167985927881	18.097185576077397	3.4355760773966577	19.501392553503372	17.922530049838755	1.3204338903547346	11.463720316622691	3.6819847552037523	19.495749047200235	28.96804456171211	18.31303136909997	17.69209909117561	4.584286133098798	11.817209029610085	10.078935795954266	7.412562298446203	0.0	12.824904720023454
scaffold128|size13629	9.904174921124074	2.834323868222173	12.602905569007264	6.840046958691026	1.4757502384621028	7.955462616479566	4.879668354244625	12.44295252769829	1.2955462616479565	11.953481546701886	10.126641719862059	0.4756034925526451	9.400322841000808	4.225108225108225	6.74950473255558	13.954875632841734	5.2661970797564015	5.744001760950914	1.8629393205664393	9.233619487856776	9.705114094944603	14.322180644214543	4.221439577371781	6.347274194731821	0.39555359894342945	1.5629906816347494	0.40406486169198036	0.528872257685817	0.9614791987673343	9.813339203169711	9.879815100154083	0.2745615965954949	6.8061486536062805	1.4255631374275441	9.454398708635997	19.046224961479197	8.914520507740846	9.01056570548096	2.2557781201848996	8.663585002568054	4.2759556827353435	2.7175141242937855	0.0	5.036833223273901
scaffold129|size13546	22.48914808799646	8.387715930902111	27.92861361287465	11.17230178650524	4.268492543924406	15.58393621733353	13.238594419016684	22.364830946404844	5.309980806142034	26.178871991731878	21.087774988926622	2.2673852059648603	21.28318322752104	11.222205817215414	29.953344160637826	41.92071460209656	35.767901963679314	32.86866971799793	5.522958807027905	17.198361139819873	37.042005019932084	33.59404990403071	10.21762882031596	21.582681234312712	1.7709286874354053	8.070648161818987	1.830946404842758	18.52554259560018	6.9883360401594565	30.467370441458733	27.91813081352429	3.370367636202569	21.305994389487672	6.437546139081648	28.406614498745018	51.13398789310497	28.36246862542448	29.598996013583346	7.662409567399971	22.44116344308283	15.182932230916876	12.23180274619814	0.0	17.67097298095379
scaffold12|size37975	127.1954707044108	65.61716919025675	167.88213298222516	73.38051349572086	32.855984200131665	144.91020408163266	59.93414088215931	169.87070441079658	41.78730743910467	160.71560236998025	108.12329163923634	20.644555628703095	93.90059249506254	55.098248847926264	97.2076366030283	144.79794601711652	104.83191573403555	152.66572745227123	50.54944042132982	159.87676102699143	134.82248847926266	202.58880842659644	66.70077682685978	116.93864384463463	25.325029624753128	43.80581961816985	20.227781435154707	92.35599736668861	67.1480710994075	207.24832126398945	171.5333245556287	23.457774851876234	165.3169190256748	60.38699144173798	249.11512837393022	498.55512837393024	251.69156023699801	190.89856484529295	74.03083607636603	173.5489400921659	146.41877551020409	103.79144173798552	0.17019091507570772	235.05403554970374
scaffold130|size13417	37.649474547216215	15.296191398971454	45.339047477081316	19.965864202131623	7.462323917418201	27.20093910710293	18.74800626071402	37.405381232764405	9.632183051352762	47.44995155399866	29.573824252813594	4.021316240590296	32.27278825370798	13.571737348140418	47.438026384437656	59.53998658418424	55.13281657598569	52.42058582395468	8.018260415890289	26.156592382797943	48.950063352463296	43.79503614817023	13.511068047998808	30.40746813743758	3.34255049563986	9.225311172393232	3.4575538495937987	9.48736677349631	7.774912424536036	39.581799209957516	34.90124468957293	3.842587761794738	28.07512856823433	7.088917045539241	38.071252888127006	69.75463963628233	34.88119549824849	34.07751360214653	10.044570321234255	25.131325929790563	16.194976522322428	12.837966758589848	0.0	20.582395468435568
scaffold131|size13396	14.895715138847416	7.428262167811287	19.1251119737235	6.797775455359809	2.143550313526426	13.256643774260974	5.881233203941475	18.586891609435654	4.625335921170499	20.59525231412362	11.698342788892207	0.7471633323380114	10.288444311734846	5.348387578381606	16.22962078232308	19.08950432965064	16.63996715437444	21.826515377724693	4.703792176769185	20.072036428784713	20.361301881158553	27.25768886234697	8.311286951328755	17.772021498954913	1.025753956404897	5.132576888623469	0.7775455359808898	12.909002687369364	7.498954911914004	22.85532994923858	20.54516273514482	1.296730367273813	19.523589131083906	7.02754553598089	30.87974022096148	50.99522245446402	25.954538668259183	18.142803822036427	5.47237981487011	15.060241863242759	11.544117647058824	9.661466109286355	0.0	22.37697820244849
scaffold132|size13386	26.881816823546988	11.243015090392948	34.27312117137308	12.473479754967878	4.825638727028238	21.076721948304197	16.76946063050949	30.626550126998357	7.559689227551173	34.80001494098312	28.002539967129838	3.3169729568205586	25.728597041685344	12.401613626176603	33.84461377558643	47.75937546690572	38.18280292843269	43.69834155087405	8.587554161063798	20.757956073509636	40.388092036456	41.047362916479905	13.664425519199163	22.393844314955924	2.2573584341849693	8.550052293440908	1.7810398924249216	9.560585686538174	9.836993874196923	31.67667712535485	29.991633049454656	3.1631555356342447	21.936575526669653	7.467876886299118	28.9557746899746	52.61616614373226	28.88166741371582	27.071642014044524	7.25780666367847	20.73098759898401	16.19236515762737	12.886075003735245	0.0	22.8578365456447
